id,observed_on,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,positioning_method,positioning_device,place_town_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"For scientific purposes I observed its actions, for face matching anti GCSB purposes the afflicted have been obfuscated.",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"I am told they are trying to obtain oils from the hair (no, not the GCSB, the kaka).",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"For a replay see <a href=""/observations/1003835"">1003835</a>",,,,,,,,,,,,,,,,,
1003835,20/08/13,TRUE,16490,tony_wills,2014-06-06 11:40:06 UTC,2014-11-07 08:37:08 UTC,research,CC-BY,http://www.inaturalist.org/observations/1003835,http://static.inaturalist.org/photos/1264753/medium.?1413420337,"On the basis of ""don't feed the animals"", I declined his attentions the second time.",3,0,FALSE,,"Karori Sanctuary, Wellington",-41.34363235,174.7341672,50,,,,Wellington City,Kaka tries again,Nestor meridionalis,New Zealand Kaka,Animalia,18943
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"For context see also <a href=""/observations/1003833"">1003833</a>",,,,,,,,,,,,,,,,,
1004115,9/06/14,,59040,zealandia1,2014-06-09 00:11:13 UTC,2014-10-13 22:12:42 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/1004115,,,0,0,FALSE,,"Sanctuary Fence Loop Track, Karori, Wellington, NZ",-41.3048743,174.635818,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1004127,9/06/14,,58909,zealandia2,2014-06-09 00:30:56 UTC,2014-10-18 02:14:02 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1004127,http://static.inaturalist.org/photos/1265029/medium.?1413421166,Sitting on branch,1,0,FALSE,,,-41.31203446,174.8597127,10,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1004139,9/06/14,,59033,zealandia3,2014-06-09 00:32:36 UTC,2014-10-18 02:14:03 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1004139,http://static.inaturalist.org/photos/1265064/medium.?1413421240,,1,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.23129565,174.8058702,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1004142,9/06/14,,59033,zealandia3,2014-06-09 00:32:37 UTC,2014-10-18 02:14:03 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1004142,http://static.inaturalist.org/photos/1265066/medium.?1413421242,,1,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.28885422,174.6382752,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1004176,9/06/14,,59040,zealandia1,2014-06-09 02:36:19 UTC,2014-10-18 02:14:09 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1004176,http://static.inaturalist.org/photos/1265109/medium.?1413421383,Jonty,1,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.22691183,174.6998664,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1004187,9/06/14,,59033,zealandia3,2014-06-09 02:44:32 UTC,2014-10-18 02:14:10 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1004187,http://static.inaturalist.org/photos/1265120/medium.?1413421415,,1,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.32676933,174.7723105,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1004263,9/06/14,,58758,zealandia,2014-06-09 09:28:20 UTC,2014-10-29 20:58:15 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/1004263,http://static.inaturalist.org/photos/1265228/medium.?1413421722,"Curved beak, brown feathers",0,0,TRUE,,"Sanctuary Fence Loop Track, Karori, Wellington, NZ",-41.3403475,174.69628,165,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1004352,11/06/14,,58909,zealandia2,2014-06-11 00:29:12 UTC,2014-10-18 02:14:24 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1004352,http://static.inaturalist.org/photos/1265351/medium.?1413422038,,1,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.33973259,174.7659817,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1004353,11/06/14,,58909,zealandia2,2014-06-11 00:29:12 UTC,2014-10-18 02:14:25 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1004353,http://static.inaturalist.org/photos/1265355/medium.?1413422048,Very big,1,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.24115572,174.7840333,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1004365,11/06/14,,58758,zealandia,2014-06-11 00:37:49 UTC,2014-10-13 22:13:10 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/1004365,,,0,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.21277782,174.7292714,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1004369,11/06/14,,58758,zealandia,2014-06-11 00:37:49 UTC,2014-10-13 22:13:11 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/1004369,,One toe in front and one behind to grab things,0,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.23424154,174.7880883,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1004370,11/06/14,,58758,zealandia,2014-06-11 00:37:52 UTC,2014-10-18 02:14:26 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1004370,http://static.inaturalist.org/photos/1265332/medium.?1413422000,,1,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.35150387,174.7578532,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1004372,11/06/14,,58758,zealandia,2014-06-11 00:37:52 UTC,2014-10-18 02:14:26 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1004372,http://static.inaturalist.org/photos/1265348/medium.?1413422030,One toe in front and one behind to grab things,1,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.31728254,174.8614637,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1004386,11/06/14,,59033,zealandia3,2014-06-11 01:04:58 UTC,2014-10-18 02:14:27 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1004386,http://static.inaturalist.org/photos/1265364/medium.?1413422071,,1,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.27473421,174.6896197,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1004392,11/06/14,,59040,zealandia1,2014-06-11 01:05:42 UTC,2014-10-18 02:14:29 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1004392,http://static.inaturalist.org/photos/1265369/medium.?1413422086,Went by screeching ,1,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.28870523,174.8205283,10,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1004412,11/06/14,,59040,zealandia1,2014-06-11 01:05:48 UTC,2014-10-18 02:14:30 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1004412,http://static.inaturalist.org/photos/1265394/medium.?1413422146,,1,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.31642892,174.8463096,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1004508,12/06/14,,59033,zealandia3,2014-06-12 00:42:36 UTC,2014-10-13 22:13:26 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/1004508,http://static.inaturalist.org/photos/1265562/medium.?1413422579,,0,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.35266423,174.778428,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1004527,12/06/14,,58758,zealandia,2014-06-12 00:43:45 UTC,2014-10-13 22:13:28 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/1004527,http://static.inaturalist.org/photos/1265581/medium.?1413422628,,0,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.31032952,174.8518135,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1004530,12/06/14,,58758,zealandia,2014-06-12 00:43:45 UTC,2014-10-18 02:14:37 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1004530,http://static.inaturalist.org/photos/1265579/medium.?1413422623,Top feeders,2,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.2468562,174.6910843,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1004531,12/06/14,,58758,zealandia,2014-06-12 00:43:46 UTC,2014-10-18 02:14:37 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1004531,http://static.inaturalist.org/photos/1265584/medium.?1413422634,Feeding of nectar at top feeder ,2,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.32120805,174.6681633,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1004864,21/03/89,,57756,john_barkla,2014-06-14 23:33:13 UTC,2014-10-18 02:14:57 UTC,research,CC-BY,http://www.inaturalist.org/observations/1004864,http://static.inaturalist.org/photos/1265980/medium.?1413423887,,2,0,FALSE,,Kapiti Island,-40.83638203,174.9090111,401,,,,,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
1005851,22/06/14,,59040,zealandia1,2014-06-22 04:14:08 UTC,2014-10-13 22:16:00 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/1005851,http://static.inaturalist.org/photos/1266955/medium.?1413425831,,0,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.38519134,174.7446955,10,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1005854,22/06/14,,59040,zealandia1,2014-06-22 04:14:08 UTC,2014-10-13 22:16:00 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/1005854,http://static.inaturalist.org/photos/1266956/medium.?1413425832,,0,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.26952835,174.7101969,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1005867,22/06/14,,58758,zealandia,2014-06-22 04:15:41 UTC,2014-10-18 02:15:51 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1005867,http://static.inaturalist.org/photos/1267073/medium.?1413426113,They are clever,1,0,FALSE,,,-41.22610076,174.7236083,3346,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1005883,22/06/14,,58909,zealandia2,2014-06-22 04:19:04 UTC,2014-10-18 02:15:53 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1005883,http://static.inaturalist.org/photos/1266970/medium.?1413425853,,1,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.36180014,174.827382,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1005892,22/06/14,,59033,zealandia3,2014-06-22 04:21:37 UTC,2014-10-13 22:16:04 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/1005892,,They feed on fruit,0,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.35125446,174.7615664,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1005895,22/06/14,,59033,zealandia3,2014-06-22 04:22:39 UTC,2014-10-18 02:15:54 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1005895,http://static.inaturalist.org/photos/1267069/medium.?1413426111,They feed on fruit,1,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.25660863,174.7620804,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1005982,23/06/14,,58909,zealandia2,2014-06-23 01:08:05 UTC,2014-10-18 02:16:00 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1005982,http://static.inaturalist.org/photos/1267142/medium.?1413426315,Eating.,1,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.29160055,174.668058,,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1005992,23/06/14,,59033,zealandia3,2014-06-23 01:09:24 UTC,2014-10-13 22:16:15 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/1005992,http://static.inaturalist.org/photos/1267111/medium.?1413426209,,0,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.23012315,174.6980736,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1005994,23/06/14,,59033,zealandia3,2014-06-23 01:09:25 UTC,2014-10-18 02:16:02 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1005994,http://static.inaturalist.org/photos/1267124/medium.?1413426260,,1,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.3489402,174.8160359,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1006006,23/06/14,,58758,zealandia,2014-06-23 01:10:02 UTC,2014-10-18 02:16:04 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/1006006,http://static.inaturalist.org/photos/1267122/medium.?1413426249,Flying over the trees,1,1,FALSE,,,-41.36345698,174.784052,5,,,,Wellington City,North Island Kaka (Subspecies Nestor meridionalis septentrionalis),Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
1006008,23/06/14,,58758,zealandia,2014-06-23 01:10:02 UTC,2014-10-13 22:16:16 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/1006008,http://static.inaturalist.org/photos/1267128/medium.?1413426275,Nicely sitting on a branch,0,0,FALSE,,,-41.27453151,174.8201984,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1006020,23/06/14,,58758,zealandia,2014-06-23 01:21:28 UTC,2014-10-18 02:16:06 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1006020,http://static.inaturalist.org/photos/1267167/medium.?1413426378,,1,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.33465466,174.7104267,,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1006272,23/06/14,,16490,tony_wills,2014-06-25 04:10:45 UTC,2015-03-16 11:01:34 UTC,research,CC-BY,http://www.inaturalist.org/observations/1006272,http://static.inaturalist.org/photos/1267419/medium.?1413426888,"The diaspora of kaka from Zealandia has spread out across the Wellington area, and kaka have even been nesting over here I think.",3,0,FALSE,,"Otari, Wellington",-41.32740039,174.7228247,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1006356,26/06/14,,59033,zealandia3,2014-06-26 00:43:34 UTC,2014-10-18 02:16:25 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1006356,http://static.inaturalist.org/photos/1267499/medium.?1413427040,,1,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.34011602,174.8027718,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1006370,26/06/14,,59040,zealandia1,2014-06-26 00:45:59 UTC,2014-10-18 02:16:27 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1006370,http://static.inaturalist.org/photos/1267513/medium.?1413427061,,1,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.23212892,174.7048272,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1006938,1/07/14,,58758,zealandia,2014-07-01 00:20:57 UTC,2014-10-18 02:16:53 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1006938,http://static.inaturalist.org/photos/1268027/medium.?1413428029,Good example of divergent evolution and allopatric speciation (north Island and South Island),1,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.27985674,174.7733723,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1006967,1/07/14,,58758,zealandia,2014-07-01 06:33:37 UTC,2014-10-13 22:18:15 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/1006967,http://static.inaturalist.org/photos/1268092/medium.?1413428120,,0,0,FALSE,,"Sanctuary Fence Loop Track, Karori, Wellington, NZ",-41.3136956,174.7892465,1414,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1006970,1/07/14,,58758,zealandia,2014-07-01 06:33:38 UTC,2014-10-13 22:18:15 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/1006970,http://static.inaturalist.org/photos/1268100/medium.?1413428133,,0,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.27733209,174.8151859,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1006980,1/07/14,,59033,zealandia3,2014-07-01 06:33:51 UTC,2014-10-13 22:18:16 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/1006980,http://static.inaturalist.org/photos/1268102/medium.?1413428134,,0,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.28198632,174.6680519,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1007031,1/07/14,,58909,zealandia2,2014-07-02 07:20:01 UTC,2014-10-13 22:18:22 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/1007031,,,0,0,FALSE,,"Sanctuary Fence Loop Track, Karori, Wellington, NZ",-41.32710339,174.6689933,65,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1007107,3/07/14,,58758,zealandia,2014-07-02 23:55:19 UTC,2014-10-13 22:18:31 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/1007107,http://static.inaturalist.org/photos/1268310/medium.?1413428511,,0,0,FALSE,,,-41.25158206,174.6891109,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1007572,7/07/14,,59033,zealandia3,2014-07-06 22:48:38 UTC,2014-10-13 22:19:27 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/1007572,,,0,0,FALSE,,"Sanctuary Fence Loop Track, Karori, Wellington, NZ",-41.28308053,174.7909603,65,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1007590,7/07/14,,59033,zealandia3,2014-07-07 03:34:51 UTC,2015-01-05 11:45:27 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/1007590,http://static.inaturalist.org/photos/1268875/medium.?1413429593,,0,0,TRUE,,"Sanctuary Fence Loop Track, Karori, Wellington, NZ",-41.33235274,174.7985609,65,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1007602,7/07/14,,59033,zealandia3,2014-07-07 03:34:53 UTC,2014-10-26 21:04:45 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1007602,http://static.inaturalist.org/photos/1268903/medium.?1413429634,,1,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.32548018,174.6498762,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1007627,7/07/14,,59040,zealandia1,2014-07-07 03:36:23 UTC,2014-10-13 22:19:33 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/1007627,http://static.inaturalist.org/photos/1268929/medium.?1413429671,By jack!!!!!!!!!!,0,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.32881967,174.7643259,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1007628,7/07/14,,59040,zealandia1,2014-07-07 03:36:23 UTC,2014-10-18 02:17:44 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1007628,http://static.inaturalist.org/photos/1268930/medium.?1413429673,By Hannah ,1,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.34508183,174.6505831,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1007814,8/07/14,,59040,zealandia1,2014-07-08 04:31:20 UTC,2014-10-18 02:17:58 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1007814,http://static.inaturalist.org/photos/1269094/medium.?1413429956,,1,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.33103027,174.7337107,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1008134,9/07/14,,58758,zealandia,2014-07-09 03:39:19 UTC,2014-10-13 22:20:28 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/1008134,http://static.inaturalist.org/photos/1269244/medium.?1413430160,By Bruno,0,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.25864306,174.6770851,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
1008171,9/07/14,,59040,zealandia1,2014-07-09 03:41:41 UTC,2014-10-18 02:18:07 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1008171,http://static.inaturalist.org/photos/1269275/medium.?1413430195,Taken by Ben ,2,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.31853479,174.6966192,5,,,,Wellington City,Kaka (Nestor meridionalis),Nestor meridionalis,New Zealand Kaka,Animalia,18943
1008207,10/07/14,,59040,zealandia1,2014-07-10 03:20:44 UTC,2014-10-18 02:18:10 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1008207,http://static.inaturalist.org/photos/1269338/medium.?1413430276,Very smart bird,1,0,FALSE,,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.34269146,174.7852808,5,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Animalia,18943
